289.473023	-4.514539
289.227851	-5.013013
289.006259	-5.522408
288.808732	-6.041608
288.635702	-6.569478
288.487549	-7.104862
288.364595	-7.646589
288.267111	-8.193473
288.19531	-8.744318
288.149348	-9.297918
288.128869	-9.842154
288.12501	-10.372063
288.125	-10.919121
288.125	-11.474676
288.125	-12.030187
288.125	-12.585743
288.125	-13.141299
288.125	-13.696854
288.125	-14.25241
288.125	-14.807965
288.125	-15.363521
288.125	-15.919076
288.125	-16.474632
288.125	-17.030187
288.125	-17.585743
288.125	-18.141298
288.125	-18.696854
288.125	-19.25241
288.125	-19.807965
288.125	-20.363521
288.125	-20.919076
288.125	-21.474632
288.125	-22.030187
288.125	-22.585743
288.125	-23.141298
288.125	-23.696854
288.125	-24.25241
288.125	-24.807965
288.125	-25.363521
288.125	-25.919076
288.125	-26.474632
288.125	-27.030187
288.125	-27.585743
288.125	-28.141298
288.125	-28.696854
288.125	-29.252409
288.125	-29.807965
288.125	-30.363521
288.125	-30.919076
288.125	-31.474632
288.125	-32.030187
288.125	-32.585743
288.125	-33.141298
288.125	-33.696854
288.125	-34.252409
288.125	-34.807965
288.125	-35.363521
288.125	-35.919076
288.125	-36.474632
288.125	-37.030187
288.125	-37.585743
288.125	-38.141298
288.125	-38.696854
288.125	-39.252409
288.125	-39.807965
288.125	-40.36352
288.125	-40.919076
288.125	-41.474632
288.125	-42.030187
288.125	-42.585743
288.125	-43.141298
288.125	-43.696854
288.125	-44.252409
288.125	-44.807965
288.125	-45.36352
288.125	-45.919076
288.125	-46.474632
288.125	-47.030187
288.125	-47.585743
288.125	-48.141298
288.125	-48.696854
288.125	-49.252409
288.125	-49.807965
288.125	-50.36352
288.125	-50.919076
288.125	-51.474631
288.125	-52.030187
288.125	-52.585743
288.125	-53.141298
288.125	-53.696854
288.125	-54.252409
288.125	-54.807965
288.125	-55.36352
288.125	-55.919076
288.125	-56.474631
288.125	-57.030187
288.125	-57.585743
